game_id,round,is_enemy,my_seals,opp_seals,hand_champions,hand_total_power,slot_index,card_power,card_is_champion,card_has_haste,opp_slot_power,win_outcome
443,1,0,0,0,2,47,2,3,0,0,0,-1
443,1,0,0,0,2,47,3,3,0,0,0,-1
443,1,0,0,0,2,47,4,3,0,0,0,-1
443,1,0,0,0,2,47,5,3,0,0,0,-1
443,1,0,0,0,2,47,6,3,0,0,0,-1
443,1,0,0,0,2,47,0,4,0,0,0,-1
443,1,0,0,0,2,47,1,4,0,0,0,-1
443,1,0,0,0,2,47,2,4,0,0,0,-1
443,1,0,0,0,2,47,3,4,0,0,0,-1
443,1,0,0,0,2,47,4,4,0,0,0,-1
443,1,0,0,0,2,47,5,4,0,0,0,-1
443,1,0,0,0,2,47,6,4,0,0,0,-1
443,1,0,0,0,2,47,0,6,0,0,0,-1
443,1,0,0,0,2,47,1,6,0,0,0,-1
443,1,0,0,0,2,47,2,6,0,0,0,-1
443,1,0,0,0,2,47,3,6,0,0,0,-1
443,1,0,0,0,2,47,4,6,0,0,0,-1
443,1,0,0,0,2,47,5,6,0,0,0,-1
443,1,0,0,0,2,47,6,6,0,0,0,-1
443,1,0,0,0,2,47,0,15,1,0,0,-1
443,1,0,0,0,2,47,1,15,1,0,0,-1
443,1,0,0,0,2,47,2,15,1,0,0,-1
443,1,0,0,0,2,47,3,15,1,0,0,-1
443,1,0,0,0,2,47,4,15,1,0,0,-1
443,1,0,0,0,2,47,5,15,1,0,0,-1
443,1,0,0,0,2,47,6,15,1,0,0,-1
444,1,0,0,0,2,38,0,6,0,0,0,1
444,1,0,0,0,2,38,1,6,0,0,0,1
444,1,0,0,0,2,38,2,6,0,0,0,1
444,1,0,0,0,2,38,3,6,0,0,0,1
444,1,0,0,0,2,38,4,6,0,0,0,1
444,1,0,0,0,2,38,5,6,0,0,0,1
444,1,0,0,0,2,38,6,6,0,0,0,1
444,1,0,0,0,2,38,0,1,0,0,0,1
444,1,0,0,0,2,38,1,1,0,0,0,1
444,1,0,0,0,2,38,2,1,0,0,0,1
444,1,0,0,0,2,38,3,1,0,0,0,1
444,1,0,0,0,2,38,4,1,0,0,0,1
444,1,0,0,0,2,38,5,1,0,0,0,1
444,1,0,0,0,2,38,6,1,0,0,0,1
444,1,0,0,0,2,38,0,4,0,0,0,1
444,1,0,0,0,2,38,1,4,0,0,0,1
444,1,0,0,0,2,38,2,4,0,0,0,1
444,1,0,0,0,2,38,3,4,0,0,0,1
444,1,0,0,0,2,38,4,4,0,0,0,1
444,1,0,0,0,2,38,5,4,0,0,0,1
444,1,0,0,0,2,38,6,4,0,0,0,1
444,1,0,0,0,2,38,0,5,0,1,0,1
444,1,0,0,0,2,38,1,5,0,1,0,1
444,1,0,0,0,2,38,2,5,0,1,0,1
444,1,0,0,0,2,38,3,5,0,1,0,1
444,1,0,0,0,2,38,4,5,0,1,0,1
444,1,0,0,0,2,38,5,5,0,1,0,1
444,1,0,0,0,2,38,6,5,0,1,0,1
444,1,0,0,0,2,38,0,9,1,0,0,1
444,1,0,0,0,2,38,1,9,1,0,0,1
444,1,0,0,0,2,38,2,9,1,0,0,1
444,1,0,0,0,2,38,3,9,1,0,0,1
444,1,0,0,0,2,38,4,9,1,0,0,1
444,1,0,0,0,2,38,5,9,1,0,0,1
444,1,0,0,0,2,38,6,9,1,0,0,1
444,1,0,0,0,2,38,0,1,0,0,0,1
444,1,0,0,0,2,38,1,1,0,0,0,1
444,1,0,0,0,2,38,2,1,0,0,0,1
444,1,0,0,0,2,38,3,1,0,0,0,1
444,1,0,0,0,2,38,4,1,0,0,0,1
444,1,0,0,0,2,38,5,1,0,0,0,1
444,1,0,0,0,2,38,6,1,0,0,0,1
444,1,0,0,0,2,38,0,5,0,0,0,1
444,1,0,0,0,2,38,1,5,0,0,0,1
444,1,0,0,0,2,38,2,5,0,0,0,1
444,1,0,0,0,2,38,3,5,0,0,0,1
444,1,0,0,0,2,38,4,5,0,0,0,1
444,1,0,0,0,2,38,5,5,0,0,0,1
444,1,0,0,0,2,38,6,5,0,0,0,1
444,1,0,0,0,2,38,0,7,1,0,0,1
444,1,0,0,0,2,38,1,7,1,0,0,1
444,1,0,0,0,2,38,2,7,1,0,0,1
444,1,0,0,0,2,38,3,7,1,0,0,1
444,1,0,0,0,2,38,4,7,1,0,0,1
444,1,0,0,0,2,38,5,7,1,0,0,1
444,1,0,0,0,2,38,6,7,1,0,0,1
445,1,0,0,0,0,25,0,2,0,1,0,1
445,1,0,0,0,0,25,1,2,0,1,0,1
445,1,0,0,0,0,25,2,2,0,1,0,1
445,1,0,0,0,0,25,3,2,0,1,0,1
445,1,0,0,0,0,25,4,2,0,1,0,1
445,1,0,0,0,0,25,5,2,0,1,0,1
445,1,0,0,0,0,25,6,2,0,1,0,1
445,1,0,0,0,0,25,0,2,0,0,0,1
445,1,0,0,0,0,25,1,2,0,0,0,1
445,1,0,0,0,0,25,2,2,0,0,0,1
445,1,0,0,0,0,25,3,2,0,0,0,1
445,1,0,0,0,0,25,4,2,0,0,0,1
445,1,0,0,0,0,25,5,2,0,0,0,1
445,1,0,0,0,0,25,6,2,0,0,0,1
445,1,0,0,0,0,25,0,3,0,0,0,1
445,1,0,0,0,0,25,1,3,0,0,0,1
445,1,0,0,0,0,25,2,3,0,0,0,1
445,1,0,0,0,0,25,3,3,0,0,0,1
445,1,0,0,0,0,25,4,3,0,0,0,1
445,1,0,0,0,0,25,5,3,0,0,0,1
445,1,0,0,0,0,25,6,3,0,0,0,1
445,1,0,0,0,0,25,0,1,0,0,0,1
445,1,0,0,0,0,25,1,1,0,0,0,1
445,1,0,0,0,0,25,2,1,0,0,0,1
445,1,0,0,0,0,25,3,1,0,0,0,1
445,1,0,0,0,0,25,4,1,0,0,0,1
445,1,0,0,0,0,25,5,1,0,0,0,1
445,1,0,0,0,0,25,6,1,0,0,0,1
445,1,0,0,0,0,25,0,4,0,0,0,1
445,1,0,0,0,0,25,1,4,0,0,0,1
445,1,0,0,0,0,25,2,4,0,0,0,1
445,1,0,0,0,0,25,3,4,0,0,0,1
445,1,0,0,0,0,25,4,4,0,0,0,1
445,1,0,0,0,0,25,5,4,0,0,0,1
445,1,0,0,0,0,25,6,4,0,0,0,1
445,1,0,0,0,0,25,0,4,0,0,0,1
445,1,0,0,0,0,25,1,4,0,0,0,1
445,1,0,0,0,0,25,2,4,0,0,0,1
445,1,0,0,0,0,25,3,4,0,0,0,1
445,1,0,0,0,0,25,4,4,0,0,0,1
445,1,0,0,0,0,25,5,4,0,0,0,1
445,1,0,0,0,0,25,6,4,0,0,0,1
445,1,0,0,0,0,25,0,5,0,0,0,1
445,1,0,0,0,0,25,1,5,0,0,0,1
445,1,0,0,0,0,25,2,5,0,0,0,1
445,1,0,0,0,0,25,3,5,0,0,0,1
445,1,0,0,0,0,25,4,5,0,0,0,1
445,1,0,0,0,0,25,5,5,0,0,0,1
445,1,0,0,0,0,25,6,5,0,0,0,1
445,1,0,0,0,0,25,0,4,0,0,0,1
445,1,0,0,0,0,25,1,4,0,0,0,1
445,1,0,0,0,0,25,2,4,0,0,0,1
445,1,0,0,0,0,25,3,4,0,0,0,1
445,1,0,0,0,0,25,4,4,0,0,0,1
445,1,0,0,0,0,25,5,4,0,0,0,1
445,1,0,0,0,0,25,6,4,0,0,0,1
446,1,0,0,0,1,37,0,6,0,0,0,1
446,1,0,0,0,1,37,1,6,0,0,0,1
446,1,0,0,0,1,37,2,6,0,0,0,1
446,1,0,0,0,1,37,3,6,0,0,0,1
446,1,0,0,0,1,37,4,6,0,0,0,1
446,1,0,0,0,1,37,5,6,0,0,0,1
446,1,0,0,0,1,37,6,6,0,0,0,1
446,1,0,0,0,1,37,0,6,0,0,0,1
446,1,0,0,0,1,37,1,6,0,0,0,1
446,1,0,0,0,1,37,2,6,0,0,0,1
446,1,0,0,0,1,37,3,6,0,0,0,1
446,1,0,0,0,1,37,4,6,0,0,0,1
446,1,0,0,0,1,37,5,6,0,0,0,1
446,1,0,0,0,1,37,6,6,0,0,0,1
446,1,0,0,0,1,37,0,3,0,0,0,1
446,1,0,0,0,1,37,1,3,0,0,0,1
446,1,0,0,0,1,37,2,3,0,0,0,1
446,1,0,0,0,1,37,3,3,0,0,0,1
446,1,0,0,0,1,37,4,3,0,0,0,1
446,1,0,0,0,1,37,5,3,0,0,0,1
446,1,0,0,0,1,37,6,3,0,0,0,1
446,1,0,0,0,1,37,0,9,1,0,0,1
446,1,0,0,0,1,37,1,9,1,0,0,1
446,1,0,0,0,1,37,2,9,1,0,0,1
446,1,0,0,0,1,37,3,9,1,0,0,1
446,1,0,0,0,1,37,4,9,1,0,0,1
446,1,0,0,0,1,37,5,9,1,0,0,1
446,1,0,0,0,1,37,6,9,1,0,0,1
446,1,0,0,0,1,37,0,2,0,1,0,1
446,1,0,0,0,1,37,1,2,0,1,0,1
446,1,0,0,0,1,37,2,2,0,1,0,1
446,1,0,0,0,1,37,3,2,0,1,0,1
446,1,0,0,0,1,37,4,2,0,1,0,1
446,1,0,0,0,1,37,5,2,0,1,0,1
446,1,0,0,0,1,37,6,2,0,1,0,1
446,1,0,0,0,1,37,0,5,0,0,0,1
446,1,0,0,0,1,37,1,5,0,0,0,1
446,1,0,0,0,1,37,2,5,0,0,0,1
446,1,0,0,0,1,37,3,5,0,0,0,1
446,1,0,0,0,1,37,4,5,0,0,0,1
446,1,0,0,0,1,37,5,5,0,0,0,1
446,1,0,0,0,1,37,6,5,0,0,0,1
446,1,0,0,0,1,37,0,5,0,0,0,1
446,1,0,0,0,1,37,1,5,0,0,0,1
446,1,0,0,0,1,37,2,5,0,0,0,1
446,1,0,0,0,1,37,3,5,0,0,0,1
446,1,0,0,0,1,37,4,5,0,0,0,1
446,1,0,0,0,1,37,5,5,0,0,0,1
446,1,0,0,0,1,37,6,5,0,0,0,1
446,1,0,0,0,1,37,0,1,0,0,0,1
446,1,0,0,0,1,37,1,1,0,0,0,1
446,1,0,0,0,1,37,2,1,0,0,0,1
446,1,0,0,0,1,37,3,1,0,0,0,1
446,1,0,0,0,1,37,4,1,0,0,0,1
446,1,0,0,0,1,37,5,1,0,0,0,1
446,1,0,0,0,1,37,6,1,0,0,0,1
447,1,0,0,0,0,21,0,6,0,0,0,1
447,1,0,0,0,0,21,1,6,0,0,0,1
447,1,0,0,0,0,21,2,6,0,0,0,1
447,1,0,0,0,0,21,3,6,0,0,0,1
447,1,0,0,0,0,21,4,6,0,0,0,1
447,1,0,0,0,0,21,5,6,0,0,0,1
447,1,0,0,0,0,21,6,6,0,0,0,1
447,1,0,0,0,0,21,0,1,0,0,0,1
447,1,0,0,0,0,21,1,1,0,0,0,1
447,1,0,0,0,0,21,2,1,0,0,0,1
447,1,0,0,0,0,21,3,1,0,0,0,1
447,1,0,0,0,0,21,4,1,0,0,0,1
447,1,0,0,0,0,21,5,1,0,0,0,1
447,1,0,0,0,0,21,6,1,0,0,0,1
447,1,0,0,0,0,21,0,2,0,0,0,1
447,1,0,0,0,0,21,1,2,0,0,0,1
447,1,0,0,0,0,21,2,2,0,0,0,1
447,1,0,0,0,0,21,3,2,0,0,0,1
447,1,0,0,0,0,21,4,2,0,0,0,1
447,1,0,0,0,0,21,5,2,0,0,0,1
447,1,0,0,0,0,21,6,2,0,0,0,1
447,1,0,0,0,0,21,0,1,0,0,0,1
447,1,0,0,0,0,21,1,1,0,0,0,1
447,1,0,0,0,0,21,2,1,0,0,0,1
447,1,0,0,0,0,21,3,1,0,0,0,1
447,1,0,0,0,0,21,4,1,0,0,0,1
447,1,0,0,0,0,21,5,1,0,0,0,1
447,1,0,0,0,0,21,6,1,0,0,0,1
447,1,0,0,0,0,21,0,4,0,0,0,1
447,1,0,0,0,0,21,1,4,0,0,0,1
447,1,0,0,0,0,21,2,4,0,0,0,1
447,1,0,0,0,0,21,3,4,0,0,0,1
447,1,0,0,0,0,21,4,4,0,0,0,1
447,1,0,0,0,0,21,5,4,0,0,0,1
447,1,0,0,0,0,21,6,4,0,0,0,1
447,1,0,0,0,0,21,0,4,0,0,0,1
447,1,0,0,0,0,21,1,4,0,0,0,1
447,1,0,0,0,0,21,2,4,0,0,0,1
447,1,0,0,0,0,21,3,4,0,0,0,1
447,1,0,0,0,0,21,4,4,0,0,0,1
447,1,0,0,0,0,21,5,4,0,0,0,1
447,1,0,0,0,0,21,6,4,0,0,0,1
447,1,0,0,0,0,21,0,2,0,0,0,1
447,1,0,0,0,0,21,1,2,0,0,0,1
447,1,0,0,0,0,21,2,2,0,0,0,1
447,1,0,0,0,0,21,3,2,0,0,0,1
447,1,0,0,0,0,21,4,2,0,0,0,1
447,1,0,0,0,0,21,5,2,0,0,0,1
447,1,0,0,0,0,21,6,2,0,0,0,1
447,1,0,0,0,0,21,0,1,0,0,0,1
447,1,0,0,0,0,21,1,1,0,0,0,1
447,1,0,0,0,0,21,2,1,0,0,0,1
447,1,0,0,0,0,21,3,1,0,0,0,1
447,1,0,0,0,0,21,4,1,0,0,0,1
447,1,0,0,0,0,21,5,1,0,0,0,1
447,1,0,0,0,0,21,6,1,0,0,0,1
448,1,0,0,0,1,33,0,3,0,0,0,1
448,1,0,0,0,1,33,1,3,0,0,0,1
448,1,0,0,0,1,33,2,3,0,0,0,1
448,1,0,0,0,1,33,3,3,0,0,0,1
448,1,0,0,0,1,33,4,3,0,0,0,1
448,1,0,0,0,1,33,5,3,0,0,0,1
448,1,0,0,0,1,33,6,3,0,0,0,1
448,1,0,0,0,1,33,0,1,0,0,0,1
448,1,0,0,0,1,33,1,1,0,0,0,1
448,1,0,0,0,1,33,2,1,0,0,0,1
448,1,0,0,0,1,33,3,1,0,0,0,1
448,1,0,0,0,1,33,4,1,0,0,0,1
448,1,0,0,0,1,33,5,1,0,0,0,1
448,1,0,0,0,1,33,6,1,0,0,0,1
448,1,0,0,0,1,33,0,7,1,0,0,1
448,1,0,0,0,1,33,1,7,1,0,0,1
448,1,0,0,0,1,33,2,7,1,0,0,1
448,1,0,0,0,1,33,3,7,1,0,0,1
448,1,0,0,0,1,33,4,7,1,0,0,1
448,1,0,0,0,1,33,5,7,1,0,0,1
448,1,0,0,0,1,33,6,7,1,0,0,1
448,1,0,0,0,1,33,0,4,0,0,0,1
448,1,0,0,0,1,33,1,4,0,0,0,1
448,1,0,0,0,1,33,2,4,0,0,0,1
448,1,0,0,0,1,33,3,4,0,0,0,1
448,1,0,0,0,1,33,4,4,0,0,0,1
448,1,0,0,0,1,33,5,4,0,0,0,1
448,1,0,0,0,1,33,6,4,0,0,0,1
448,1,0,0,0,1,33,0,5,0,0,0,1
448,1,0,0,0,1,33,1,5,0,0,0,1
448,1,0,0,0,1,33,2,5,0,0,0,1
448,1,0,0,0,1,33,3,5,0,0,0,1
448,1,0,0,0,1,33,4,5,0,0,0,1
448,1,0,0,0,1,33,5,5,0,0,0,1
448,1,0,0,0,1,33,6,5,0,0,0,1
448,1,0,0,0,1,33,0,4,0,0,0,1
448,1,0,0,0,1,33,1,4,0,0,0,1
448,1,0,0,0,1,33,2,4,0,0,0,1
448,1,0,0,0,1,33,3,4,0,0,0,1
448,1,0,0,0,1,33,4,4,0,0,0,1
448,1,0,0,0,1,33,5,4,0,0,0,1
448,1,0,0,0,1,33,6,4,0,0,0,1
448,1,0,0,0,1,33,0,4,0,0,0,1
448,1,0,0,0,1,33,1,4,0,0,0,1
448,1,0,0,0,1,33,2,4,0,0,0,1
448,1,0,0,0,1,33,3,4,0,0,0,1
448,1,0,0,0,1,33,4,4,0,0,0,1
448,1,0,0,0,1,33,5,4,0,0,0,1
448,1,0,0,0,1,33,6,4,0,0,0,1
448,1,0,0,0,1,33,0,5,0,0,0,1
448,1,0,0,0,1,33,1,5,0,0,0,1
448,1,0,0,0,1,33,2,5,0,0,0,1
448,1,0,0,0,1,33,3,5,0,0,0,1
448,1,0,0,0,1,33,4,5,0,0,0,1
448,1,0,0,0,1,33,5,5,0,0,0,1
448,1,0,0,0,1,33,6,5,0,0,0,1
449,1,0,0,0,2,45,0,1,0,0,0,-1
449,1,0,0,0,2,45,1,1,0,0,0,-1
449,1,0,0,0,2,45,2,1,0,0,0,-1
449,1,0,0,0,2,45,3,1,0,0,0,-1
449,1,0,0,0,2,45,4,1,0,0,0,-1
449,1,0,0,0,2,45,5,1,0,0,0,-1
449,1,0,0,0,2,45,6,1,0,0,0,-1
449,1,0,0,0,2,45,0,6,0,0,0,-1
449,1,0,0,0,2,45,1,6,0,0,0,-1
449,1,0,0,0,2,45,2,6,0,0,0,-1
449,1,0,0,0,2,45,3,6,0,0,0,-1
449,1,0,0,0,2,45,4,6,0,0,0,-1
449,1,0,0,0,2,45,5,6,0,0,0,-1
449,1,0,0,0,2,45,6,6,0,0,0,-1
449,1,0,0,0,2,45,0,6,0,0,0,-1
449,1,0,0,0,2,45,1,6,0,0,0,-1
449,1,0,0,0,2,45,2,6,0,0,0,-1
449,1,0,0,0,2,45,3,6,0,0,0,-1
449,1,0,0,0,2,45,4,6,0,0,0,-1
449,1,0,0,0,2,45,5,6,0,0,0,-1
449,1,0,0,0,2,45,6,6,0,0,0,-1
449,1,0,0,0,2,45,0,1,0,0,0,-1
449,1,0,0,0,2,45,1,1,0,0,0,-1
449,1,0,0,0,2,45,2,1,0,0,0,-1
449,1,0,0,0,2,45,3,1,0,0,0,-1
449,1,0,0,0,2,45,4,1,0,0,0,-1
449,1,0,0,0,2,45,5,1,0,0,0,-1
449,1,0,0,0,2,45,6,1,0,0,0,-1
449,1,0,0,0,2,45,0,2,0,1,0,-1
449,1,0,0,0,2,45,1,2,0,1,0,-1
449,1,0,0,0,2,45,2,2,0,1,0,-1
449,1,0,0,0,2,45,3,2,0,1,0,-1
449,1,0,0,0,2,45,4,2,0,1,0,-1
449,1,0,0,0,2,45,5,2,0,1,0,-1
449,1,0,0,0,2,45,6,2,0,1,0,-1
449,1,0,0,0,2,45,0,9,1,0,0,-1
449,1,0,0,0,2,45,1,9,1,0,0,-1
449,1,0,0,0,2,45,2,9,1,0,0,-1
449,1,0,0,0,2,45,3,9,1,0,0,-1
449,1,0,0,0,2,45,4,9,1,0,0,-1
449,1,0,0,0,2,45,5,9,1,0,0,-1
449,1,0,0,0,2,45,6,9,1,0,0,-1
449,1,0,0,0,2,45,0,5,0,0,0,-1
449,1,0,0,0,2,45,1,5,0,0,0,-1
449,1,0,0,0,2,45,2,5,0,0,0,-1
449,1,0,0,0,2,45,3,5,0,0,0,-1
449,1,0,0,0,2,45,4,5,0,0,0,-1
449,1,0,0,0,2,45,5,5,0,0,0,-1
449,1,0,0,0,2,45,6,5,0,0,0,-1
449,1,0,0,0,2,45,0,15,1,0,0,-1
449,1,0,0,0,2,45,1,15,1,0,0,-1
449,1,0,0,0,2,45,2,15,1,0,0,-1
449,1,0,0,0,2,45,3,15,1,0,0,-1
449,1,0,0,0,2,45,4,15,1,0,0,-1
449,1,0,0,0,2,45,5,15,1,0,0,-1
449,1,0,0,0,2,45,6,15,1,0,0,-1
450,1,0,0,0,2,42,0,2,0,0,0,1
450,1,0,0,0,2,42,1,2,0,0,0,1
450,1,0,0,0,2,42,2,2,0,0,0,1
450,1,0,0,0,2,42,3,2,0,0,0,1
450,1,0,0,0,2,42,4,2,0,0,0,1
450,1,0,0,0,2,42,5,2,0,0,0,1
450,1,0,0,0,2,42,6,2,0,0,0,1
450,1,0,0,0,2,42,0,6,0,0,0,1
450,1,0,0,0,2,42,1,6,0,0,0,1
450,1,0,0,0,2,42,2,6,0,0,0,1
450,1,0,0,0,2,42,3,6,0,0,0,1
450,1,0,0,0,2,42,4,6,0,0,0,1
450,1,0,0,0,2,42,5,6,0,0,0,1
450,1,0,0,0,2,42,6,6,0,0,0,1
450,1,0,0,0,2,42,0,7,1,0,0,1
450,1,0,0,0,2,42,1,7,1,0,0,1
450,1,0,0,0,2,42,2,7,1,0,0,1
450,1,0,0,0,2,42,3,7,1,0,0,1
450,1,0,0,0,2,42,4,7,1,0,0,1
450,1,0,0,0,2,42,5,7,1,0,0,1
450,1,0,0,0,2,42,6,7,1,0,0,1
450,1,0,0,0,2,42,0,2,0,1,0,1
450,1,0,0,0,2,42,1,2,0,1,0,1
450,1,0,0,0,2,42,2,2,0,1,0,1
450,1,0,0,0,2,42,3,2,0,1,0,1
450,1,0,0,0,2,42,4,2,0,1,0,1
450,1,0,0,0,2,42,5,2,0,1,0,1
450,1,0,0,0,2,42,6,2,0,1,0,1
450,1,0,0,0,2,42,0,6,0,0,0,1
450,1,0,0,0,2,42,1,6,0,0,0,1
450,1,0,0,0,2,42,2,6,0,0,0,1
450,1,0,0,0,2,42,3,6,0,0,0,1
450,1,0,0,0,2,42,4,6,0,0,0,1
450,1,0,0,0,2,42,5,6,0,0,0,1
450,1,0,0,0,2,42,6,6,0,0,0,1
450,1,0,0,0,2,42,0,10,1,0,0,1
450,1,0,0,0,2,42,1,10,1,0,0,1
450,1,0,0,0,2,42,2,10,1,0,0,1
450,1,0,0,0,2,42,3,10,1,0,0,1
450,1,0,0,0,2,42,4,10,1,0,0,1
450,1,0,0,0,2,42,5,10,1,0,0,1
450,1,0,0,0,2,42,6,10,1,0,0,1
450,1,0,0,0,2,42,0,3,0,0,0,1
450,1,0,0,0,2,42,1,3,0,0,0,1
450,1,0,0,0,2,42,2,3,0,0,0,1
450,1,0,0,0,2,42,3,3,0,0,0,1
450,1,0,0,0,2,42,4,3,0,0,0,1
450,1,0,0,0,2,42,5,3,0,0,0,1
450,1,0,0,0,2,42,6,3,0,0,0,1
450,1,0,0,0,2,42,0,6,0,0,0,1
450,1,0,0,0,2,42,1,6,0,0,0,1
450,1,0,0,0,2,42,2,6,0,0,0,1
450,1,0,0,0,2,42,3,6,0,0,0,1
450,1,0,0,0,2,42,4,6,0,0,0,1
450,1,0,0,0,2,42,5,6,0,0,0,1
450,1,0,0,0,2,42,6,6,0,0,0,1
451,1,0,0,0,3,50,0,15,1,0,0,1
451,1,0,0,0,3,50,1,15,1,0,0,1
451,1,0,0,0,3,50,2,15,1,0,0,1
451,1,0,0,0,3,50,3,15,1,0,0,1
451,1,0,0,0,3,50,4,15,1,0,0,1
451,1,0,0,0,3,50,5,15,1,0,0,1
451,1,0,0,0,3,50,6,15,1,0,0,1
451,1,0,0,0,3,50,0,9,1,0,0,1
451,1,0,0,0,3,50,1,9,1,0,0,1
451,1,0,0,0,3,50,2,9,1,0,0,1
451,1,0,0,0,3,50,3,9,1,0,0,1
451,1,0,0,0,3,50,4,9,1,0,0,1
451,1,0,0,0,3,50,5,9,1,0,0,1
451,1,0,0,0,3,50,6,9,1,0,0,1
451,1,0,0,0,3,50,0,2,0,1,0,1
451,1,0,0,0,3,50,1,2,0,1,0,1
451,1,0,0,0,3,50,2,2,0,1,0,1
451,1,0,0,0,3,50,3,2,0,1,0,1
451,1,0,0,0,3,50,4,2,0,1,0,1
451,1,0,0,0,3,50,5,2,0,1,0,1
451,1,0,0,0,3,50,6,2,0,1,0,1
451,1,0,0,0,3,50,0,5,0,0,0,1
451,1,0,0,0,3,50,1,5,0,0,0,1
451,1,0,0,0,3,50,2,5,0,0,0,1
451,1,0,0,0,3,50,3,5,0,0,0,1
451,1,0,0,0,3,50,4,5,0,0,0,1
451,1,0,0,0,3,50,5,5,0,0,0,1
451,1,0,0,0,3,50,6,5,0,0,0,1
451,1,0,0,0,3,50,0,3,0,0,0,1
451,1,0,0,0,3,50,1,3,0,0,0,1
451,1,0,0,0,3,50,2,3,0,0,0,1
451,1,0,0,0,3,50,3,3,0,0,0,1
451,1,0,0,0,3,50,4,3,0,0,0,1
451,1,0,0,0,3,50,5,3,0,0,0,1
451,1,0,0,0,3,50,6,3,0,0,0,1
451,1,0,0,0,3,50,0,4,0,0,0,1
451,1,0,0,0,3,50,1,4,0,0,0,1
451,1,0,0,0,3,50,2,4,0,0,0,1
451,1,0,0,0,3,50,3,4,0,0,0,1
451,1,0,0,0,3,50,4,4,0,0,0,1
451,1,0,0,0,3,50,5,4,0,0,0,1
451,1,0,0,0,3,50,6,4,0,0,0,1
451,1,0,0,0,3,50,0,7,1,0,0,1
451,1,0,0,0,3,50,1,7,1,0,0,1
451,1,0,0,0,3,50,2,7,1,0,0,1
451,1,0,0,0,3,50,3,7,1,0,0,1
451,1,0,0,0,3,50,4,7,1,0,0,1
451,1,0,0,0,3,50,5,7,1,0,0,1
451,1,0,0,0,3,50,6,7,1,0,0,1
451,1,0,0,0,3,50,0,5,0,0,0,1
451,1,0,0,0,3,50,1,5,0,0,0,1
451,1,0,0,0,3,50,2,5,0,0,0,1
451,1,0,0,0,3,50,3,5,0,0,0,1
451,1,0,0,0,3,50,4,5,0,0,0,1
451,1,0,0,0,3,50,5,5,0,0,0,1
451,1,0,0,0,3,50,6,5,0,0,0,1
452,1,0,0,0,3,40,0,7,1,0,0,-1
452,1,0,0,0,3,40,1,7,1,0,0,-1
452,1,0,0,0,3,40,2,7,1,0,0,-1
452,1,0,0,0,3,40,3,7,1,0,0,-1
452,1,0,0,0,3,40,4,7,1,0,0,-1
452,1,0,0,0,3,40,5,7,1,0,0,-1
452,1,0,0,0,3,40,6,7,1,0,0,-1
452,1,0,0,0,3,40,0,3,0,0,0,-1
452,1,0,0,0,3,40,1,3,0,0,0,-1
452,1,0,0,0,3,40,2,3,0,0,0,-1
452,1,0,0,0,3,40,3,3,0,0,0,-1
452,1,0,0,0,3,40,4,3,0,0,0,-1
452,1,0,0,0,3,40,5,3,0,0,0,-1
452,1,0,0,0,3,40,6,3,0,0,0,-1
452,1,0,0,0,3,40,0,4,0,0,0,-1
452,1,0,0,0,3,40,1,4,0,0,0,-1
452,1,0,0,0,3,40,2,4,0,0,0,-1
452,1,0,0,0,3,40,3,4,0,0,0,-1
452,1,0,0,0,3,40,4,4,0,0,0,-1
452,1,0,0,0,3,40,5,4,0,0,0,-1
452,1,0,0,0,3,40,6,4,0,0,0,-1
452,1,0,0,0,3,40,0,2,0,1,0,-1
452,1,0,0,0,3,40,1,2,0,1,0,-1
452,1,0,0,0,3,40,2,2,0,1,0,-1
452,1,0,0,0,3,40,3,2,0,1,0,-1
452,1,0,0,0,3,40,4,2,0,1,0,-1
452,1,0,0,0,3,40,5,2,0,1,0,-1
452,1,0,0,0,3,40,6,2,0,1,0,-1
452,1,0,0,0,3,40,0,5,0,0,0,-1
452,1,0,0,0,3,40,1,5,0,0,0,-1
452,1,0,0,0,3,40,2,5,0,0,0,-1
452,1,0,0,0,3,40,3,5,0,0,0,-1
452,1,0,0,0,3,40,4,5,0,0,0,-1
452,1,0,0,0,3,40,5,5,0,0,0,-1
452,1,0,0,0,3,40,6,5,0,0,0,-1
452,1,0,0,0,3,40,0,3,0,0,0,-1
452,1,0,0,0,3,40,1,3,0,0,0,-1
452,1,0,0,0,3,40,2,3,0,0,0,-1
452,1,0,0,0,3,40,3,3,0,0,0,-1
452,1,0,0,0,3,40,4,3,0,0,0,-1
452,1,0,0,0,3,40,5,3,0,0,0,-1
452,1,0,0,0,3,40,6,3,0,0,0,-1
452,1,0,0,0,3,40,0,7,1,0,0,-1
452,1,0,0,0,3,40,1,7,1,0,0,-1
452,1,0,0,0,3,40,2,7,1,0,0,-1
452,1,0,0,0,3,40,3,7,1,0,0,-1
452,1,0,0,0,3,40,4,7,1,0,0,-1
452,1,0,0,0,3,40,5,7,1,0,0,-1
452,1,0,0,0,3,40,6,7,1,0,0,-1
452,1,0,0,0,3,40,0,9,1,0,0,-1
452,1,0,0,0,3,40,1,9,1,0,0,-1
452,1,0,0,0,3,40,2,9,1,0,0,-1
452,1,0,0,0,3,40,3,9,1,0,0,-1
452,1,0,0,0,3,40,4,9,1,0,0,-1
452,1,0,0,0,3,40,5,9,1,0,0,-1
452,1,0,0,0,3,40,6,9,1,0,0,-1
