game_id,round,is_enemy,my_seals,opp_seals,hand_champions,hand_total_power,slot_index,card_id,card_power,card_is_champion,card_has_haste,card_has_activate,opp_slot_power,reward
384,1,0,0,0,1,31,5,35,1,0,0,0,0,0.8100
384,1,0,0,0,1,31,6,35,1,0,0,0,0,0.8100
384,1,0,0,0,1,31,0,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,1,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,2,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,3,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,4,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,5,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,6,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,0,29,5,0,0,1,0,0.8100
384,1,0,0,0,1,31,1,29,5,0,0,1,0,0.8100
384,1,0,0,0,1,31,2,29,5,0,0,1,0,0.8100
384,1,0,0,0,1,31,3,29,5,0,0,1,0,0.8100
384,1,0,0,0,1,31,4,29,5,0,0,1,0,0.8100
384,1,0,0,0,1,31,5,29,5,0,0,1,0,0.8100
384,1,0,0,0,1,31,6,29,5,0,0,1,0,0.8100
384,1,0,0,0,1,31,0,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,1,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,2,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,3,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,4,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,5,41,2,0,1,0,0,0.8100
384,1,0,0,0,1,31,6,41,2,0,1,0,0,0.8100
385,1,0,0,0,1,31,0,11,6,0,0,1,0,0.8100
385,1,0,0,0,1,31,1,11,6,0,0,1,0,0.8100
385,1,0,0,0,1,31,2,11,6,0,0,1,0,0.8100
385,1,0,0,0,1,31,3,11,6,0,0,1,0,0.8100
385,1,0,0,0,1,31,4,11,6,0,0,1,0,0.8100
385,1,0,0,0,1,31,5,11,6,0,0,1,0,0.8100
385,1,0,0,0,1,31,6,11,6,0,0,1,0,0.8100
385,1,0,0,0,1,31,0,19,1,0,0,0,0,0.8100
385,1,0,0,0,1,31,1,19,1,0,0,0,0,0.8100
385,1,0,0,0,1,31,2,19,1,0,0,0,0,0.8100
385,1,0,0,0,1,31,3,19,1,0,0,0,0,0.8100
385,1,0,0,0,1,31,4,19,1,0,0,0,0,0.8100
385,1,0,0,0,1,31,5,19,1,0,0,0,0,0.8100
385,1,0,0,0,1,31,6,19,1,0,0,0,0,0.8100
385,1,0,0,0,1,31,0,21,6,0,1,0,0,0.8100
385,1,0,0,0,1,31,1,21,6,0,1,0,0,0.8100
385,1,0,0,0,1,31,2,21,6,0,1,0,0,0.8100
385,1,0,0,0,1,31,3,21,6,0,1,0,0,0.8100
385,1,0,0,0,1,31,4,21,6,0,1,0,0,0.8100
385,1,0,0,0,1,31,5,21,6,0,1,0,0,0.8100
385,1,0,0,0,1,31,6,21,6,0,1,0,0,0.8100
385,1,0,0,0,1,31,0,17,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,1,17,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,2,17,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,3,17,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,4,17,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,5,17,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,6,17,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,0,9,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,1,9,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,2,9,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,3,9,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,4,9,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,5,9,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,6,9,4,0,0,0,0,0.8100
385,1,0,0,0,1,31,0,15,7,1,0,1,0,0.8100
385,1,0,0,0,1,31,1,15,7,1,0,1,0,0.8100
385,1,0,0,0,1,31,2,15,7,1,0,1,0,0.8100
385,1,0,0,0,1,31,3,15,7,1,0,1,0,0.8100
385,1,0,0,0,1,31,4,15,7,1,0,1,0,0.8100
385,1,0,0,0,1,31,5,15,7,1,0,1,0,0.8100
385,1,0,0,0,1,31,6,15,7,1,0,1,0,0.8100
385,1,0,0,0,1,31,0,18,2,0,0,0,0,0.8100
385,1,0,0,0,1,31,1,18,2,0,0,0,0,0.8100
385,1,0,0,0,1,31,2,18,2,0,0,0,0,0.8100
385,1,0,0,0,1,31,3,18,2,0,0,0,0,0.8100
385,1,0,0,0,1,31,4,18,2,0,0,0,0,0.8100
385,1,0,0,0,1,31,5,18,2,0,0,0,0,0.8100
385,1,0,0,0,1,31,6,18,2,0,0,0,0,0.8100
385,1,0,0,0,1,31,0,14,1,0,1,0,0,0.8100
385,1,0,0,0,1,31,1,14,1,0,1,0,0,0.8100
385,1,0,0,0,1,31,2,14,1,0,1,0,0,0.8100
385,1,0,0,0,1,31,3,14,1,0,1,0,0,0.8100
385,1,0,0,0,1,31,4,14,1,0,1,0,0,0.8100
385,1,0,0,0,1,31,5,14,1,0,1,0,0,0.8100
385,1,0,0,0,1,31,6,14,1,0,1,0,0,0.8100
386,1,0,0,0,2,44,0,3,9,1,0,0,0,-0.8100
386,1,0,0,0,2,44,1,3,9,1,0,0,0,-0.8100
386,1,0,0,0,2,44,2,3,9,1,0,0,0,-0.8100
386,1,0,0,0,2,44,3,3,9,1,0,0,0,-0.8100
386,1,0,0,0,2,44,4,3,9,1,0,0,0,-0.8100
386,1,0,0,0,2,44,5,3,9,1,0,0,0,-0.8100
386,1,0,0,0,2,44,6,3,9,1,0,0,0,-0.8100
386,1,0,0,0,2,44,0,5,10,1,0,1,0,-0.8100
386,1,0,0,0,2,44,1,5,10,1,0,1,0,-0.8100
386,1,0,0,0,2,44,2,5,10,1,0,1,0,-0.8100
386,1,0,0,0,2,44,3,5,10,1,0,1,0,-0.8100
386,1,0,0,0,2,44,4,5,10,1,0,1,0,-0.8100
386,1,0,0,0,2,44,5,5,10,1,0,1,0,-0.8100
386,1,0,0,0,2,44,6,5,10,1,0,1,0,-0.8100
386,1,0,0,0,2,44,0,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,1,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,2,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,3,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,4,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,5,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,6,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,0,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,1,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,2,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,3,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,4,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,5,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,6,32,3,0,0,0,0,-0.8100
386,1,0,0,0,2,44,0,42,5,0,1,0,0,-0.8100
386,1,0,0,0,2,44,1,42,5,0,1,0,0,-0.8100
386,1,0,0,0,2,44,2,42,5,0,1,0,0,-0.8100
386,1,0,0,0,2,44,3,42,5,0,1,0,0,-0.8100
386,1,0,0,0,2,44,4,42,5,0,1,0,0,-0.8100
386,1,0,0,0,2,44,5,42,5,0,1,0,0,-0.8100
386,1,0,0,0,2,44,6,42,5,0,1,0,0,-0.8100
386,1,0,0,0,2,44,0,41,2,0,1,0,0,-0.8100
386,1,0,0,0,2,44,1,41,2,0,1,0,0,-0.8100
386,1,0,0,0,2,44,2,41,2,0,1,0,0,-0.8100
386,1,0,0,0,2,44,3,41,2,0,1,0,0,-0.8100
386,1,0,0,0,2,44,4,41,2,0,1,0,0,-0.8100
386,1,0,0,0,2,44,5,41,2,0,1,0,0,-0.8100
386,1,0,0,0,2,44,6,41,2,0,1,0,0,-0.8100
386,1,0,0,0,2,44,0,34,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,1,34,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,2,34,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,3,34,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,4,34,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,5,34,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,6,34,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,0,38,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,1,38,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,2,38,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,3,38,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,4,38,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,5,38,6,0,0,0,0,-0.8100
386,1,0,0,0,2,44,6,38,6,0,0,0,0,-0.8100
387,1,0,0,0,2,49,0,42,5,0,1,0,0,-0.8100
387,1,0,0,0,2,49,1,42,5,0,1,0,0,-0.8100
387,1,0,0,0,2,49,2,42,5,0,1,0,0,-0.8100
387,1,0,0,0,2,49,3,42,5,0,1,0,0,-0.8100
387,1,0,0,0,2,49,4,42,5,0,1,0,0,-0.8100
387,1,0,0,0,2,49,5,42,5,0,1,0,0,-0.8100
387,1,0,0,0,2,49,6,42,5,0,1,0,0,-0.8100
387,1,0,0,0,2,49,0,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,1,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,2,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,3,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,4,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,5,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,6,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,0,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,1,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,2,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,3,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,4,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,5,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,6,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,0,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,1,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,2,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,3,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,4,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,5,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,6,33,4,0,0,0,0,-0.8100
387,1,0,0,0,2,49,0,31,2,0,0,0,0,-0.8100
387,1,0,0,0,2,49,1,31,2,0,0,0,0,-0.8100
387,1,0,0,0,2,49,2,31,2,0,0,0,0,-0.8100
387,1,0,0,0,2,49,3,31,2,0,0,0,0,-0.8100
387,1,0,0,0,2,49,4,31,2,0,0,0,0,-0.8100
387,1,0,0,0,2,49,5,31,2,0,0,0,0,-0.8100
387,1,0,0,0,2,49,6,31,2,0,0,0,0,-0.8100
387,1,0,0,0,2,49,0,23,9,1,0,0,0,-0.8100
387,1,0,0,0,2,49,1,23,9,1,0,0,0,-0.8100
387,1,0,0,0,2,49,2,23,9,1,0,0,0,-0.8100
387,1,0,0,0,2,49,3,23,9,1,0,0,0,-0.8100
387,1,0,0,0,2,49,4,23,9,1,0,0,0,-0.8100
387,1,0,0,0,2,49,5,23,9,1,0,0,0,-0.8100
387,1,0,0,0,2,49,6,23,9,1,0,0,0,-0.8100
387,1,0,0,0,2,49,0,22,15,1,0,1,0,-0.8100
387,1,0,0,0,2,49,1,22,15,1,0,1,0,-0.8100
387,1,0,0,0,2,49,2,22,15,1,0,1,0,-0.8100
387,1,0,0,0,2,49,3,22,15,1,0,1,0,-0.8100
387,1,0,0,0,2,49,4,22,15,1,0,1,0,-0.8100
387,1,0,0,0,2,49,5,22,15,1,0,1,0,-0.8100
387,1,0,0,0,2,49,6,22,15,1,0,1,0,-0.8100
387,1,0,0,0,2,49,0,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,1,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,2,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,3,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,4,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,5,29,5,0,0,1,0,-0.8100
387,1,0,0,0,2,49,6,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,0,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,1,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,2,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,3,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,4,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,5,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,6,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,0,41,2,0,1,0,0,-0.8100
388,1,0,0,0,1,31,1,41,2,0,1,0,0,-0.8100
388,1,0,0,0,1,31,2,41,2,0,1,0,0,-0.8100
388,1,0,0,0,1,31,3,41,2,0,1,0,0,-0.8100
388,1,0,0,0,1,31,4,41,2,0,1,0,0,-0.8100
388,1,0,0,0,1,31,5,41,2,0,1,0,0,-0.8100
388,1,0,0,0,1,31,6,41,2,0,1,0,0,-0.8100
388,1,0,0,0,1,31,0,30,7,1,0,0,0,-0.8100
388,1,0,0,0,1,31,1,30,7,1,0,0,0,-0.8100
388,1,0,0,0,1,31,2,30,7,1,0,0,0,-0.8100
388,1,0,0,0,1,31,3,30,7,1,0,0,0,-0.8100
388,1,0,0,0,1,31,4,30,7,1,0,0,0,-0.8100
388,1,0,0,0,1,31,5,30,7,1,0,0,0,-0.8100
388,1,0,0,0,1,31,6,30,7,1,0,0,0,-0.8100
388,1,0,0,0,1,31,0,33,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,1,33,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,2,33,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,3,33,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,4,33,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,5,33,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,6,33,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,0,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,1,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,2,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,3,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,4,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,5,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,6,31,2,0,0,0,0,-0.8100
388,1,0,0,0,1,31,0,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,1,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,2,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,3,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,4,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,5,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,6,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,0,37,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,1,37,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,2,37,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,3,37,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,4,37,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,5,37,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,6,37,4,0,0,0,0,-0.8100
388,1,0,0,0,1,31,0,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,1,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,2,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,3,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,4,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,5,29,5,0,0,1,0,-0.8100
388,1,0,0,0,1,31,6,29,5,0,0,1,0,-0.8100
389,1,0,0,0,1,40,0,21,6,0,1,0,0,-0.8100
389,1,0,0,0,1,40,1,21,6,0,1,0,0,-0.8100
389,1,0,0,0,1,40,2,21,6,0,1,0,0,-0.8100
389,1,0,0,0,1,40,3,21,6,0,1,0,0,-0.8100
389,1,0,0,0,1,40,4,21,6,0,1,0,0,-0.8100
389,1,0,0,0,1,40,5,21,6,0,1,0,0,-0.8100
389,1,0,0,0,1,40,6,21,6,0,1,0,0,-0.8100
389,1,0,0,0,1,40,0,18,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,1,18,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,2,18,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,3,18,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,4,18,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,5,18,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,6,18,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,0,10,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,1,10,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,2,10,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,3,10,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,4,10,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,5,10,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,6,10,2,0,0,0,0,-0.8100
389,1,0,0,0,1,40,0,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,1,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,2,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,3,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,4,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,5,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,6,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,0,12,5,0,0,0,0,-0.8100
389,1,0,0,0,1,40,1,12,5,0,0,0,0,-0.8100
389,1,0,0,0,1,40,2,12,5,0,0,0,0,-0.8100
389,1,0,0,0,1,40,3,12,5,0,0,0,0,-0.8100
389,1,0,0,0,1,40,4,12,5,0,0,0,0,-0.8100
389,1,0,0,0,1,40,5,12,5,0,0,0,0,-0.8100
389,1,0,0,0,1,40,6,12,5,0,0,0,0,-0.8100
389,1,0,0,0,1,40,0,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,1,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,2,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,3,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,4,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,5,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,6,20,3,0,0,1,0,-0.8100
389,1,0,0,0,1,40,0,4,15,1,0,1,0,-0.8100
389,1,0,0,0,1,40,1,4,15,1,0,1,0,-0.8100
389,1,0,0,0,1,40,2,4,15,1,0,1,0,-0.8100
389,1,0,0,0,1,40,3,4,15,1,0,1,0,-0.8100
389,1,0,0,0,1,40,4,4,15,1,0,1,0,-0.8100
389,1,0,0,0,1,40,5,4,15,1,0,1,0,-0.8100
389,1,0,0,0,1,40,6,4,15,1,0,1,0,-0.8100
389,1,0,0,0,1,40,0,9,4,0,0,0,0,-0.8100
389,1,0,0,0,1,40,1,9,4,0,0,0,0,-0.8100
389,1,0,0,0,1,40,2,9,4,0,0,0,0,-0.8100
389,1,0,0,0,1,40,3,9,4,0,0,0,0,-0.8100
389,1,0,0,0,1,40,4,9,4,0,0,0,0,-0.8100
389,1,0,0,0,1,40,5,9,4,0,0,0,0,-0.8100
389,1,0,0,0,1,40,6,9,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,0,37,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,1,37,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,2,37,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,3,37,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,4,37,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,5,37,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,6,37,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,0,39,3,0,0,0,0,-0.8100
390,1,0,0,0,1,34,1,39,3,0,0,0,0,-0.8100
390,1,0,0,0,1,34,2,39,3,0,0,0,0,-0.8100
390,1,0,0,0,1,34,3,39,3,0,0,0,0,-0.8100
390,1,0,0,0,1,34,4,39,3,0,0,0,0,-0.8100
390,1,0,0,0,1,34,5,39,3,0,0,0,0,-0.8100
390,1,0,0,0,1,34,6,39,3,0,0,0,0,-0.8100
390,1,0,0,0,1,34,0,33,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,1,33,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,2,33,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,3,33,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,4,33,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,5,33,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,6,33,4,0,0,0,0,-0.8100
390,1,0,0,0,1,34,0,31,2,0,0,0,0,-0.8100
390,1,0,0,0,1,34,1,31,2,0,0,0,0,-0.8100
390,1,0,0,0,1,34,2,31,2,0,0,0,0,-0.8100
390,1,0,0,0,1,34,3,31,2,0,0,0,0,-0.8100
390,1,0,0,0,1,34,4,31,2,0,0,0,0,-0.8100
390,1,0,0,0,1,34,5,31,2,0,0,0,0,-0.8100
390,1,0,0,0,1,34,6,31,2,0,0,0,0,-0.8100
390,1,0,0,0,1,34,0,41,2,0,1,0,0,-0.8100
390,1,0,0,0,1,34,1,41,2,0,1,0,0,-0.8100
390,1,0,0,0,1,34,2,41,2,0,1,0,0,-0.8100
390,1,0,0,0,1,34,3,41,2,0,1,0,0,-0.8100
390,1,0,0,0,1,34,4,41,2,0,1,0,0,-0.8100
390,1,0,0,0,1,34,5,41,2,0,1,0,0,-0.8100
390,1,0,0,0,1,34,6,41,2,0,1,0,0,-0.8100
390,1,0,0,0,1,34,0,36,7,1,0,1,0,-0.8100
390,1,0,0,0,1,34,1,36,7,1,0,1,0,-0.8100
390,1,0,0,0,1,34,2,36,7,1,0,1,0,-0.8100
390,1,0,0,0,1,34,3,36,7,1,0,1,0,-0.8100
390,1,0,0,0,1,34,4,36,7,1,0,1,0,-0.8100
390,1,0,0,0,1,34,5,36,7,1,0,1,0,-0.8100
390,1,0,0,0,1,34,6,36,7,1,0,1,0,-0.8100
390,1,0,0,0,1,34,0,38,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,1,38,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,2,38,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,3,38,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,4,38,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,5,38,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,6,38,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,0,34,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,1,34,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,2,34,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,3,34,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,4,34,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,5,34,6,0,0,0,0,-0.8100
390,1,0,0,0,1,34,6,34,6,0,0,0,0,-0.8100
391,1,0,0,0,2,36,0,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,1,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,2,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,3,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,4,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,5,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,6,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,0,32,3,0,0,0,0,0.8100
391,1,0,0,0,2,36,1,32,3,0,0,0,0,0.8100
391,1,0,0,0,2,36,2,32,3,0,0,0,0,0.8100
391,1,0,0,0,2,36,3,32,3,0,0,0,0,0.8100
391,1,0,0,0,2,36,4,32,3,0,0,0,0,0.8100
391,1,0,0,0,2,36,5,32,3,0,0,0,0,0.8100
391,1,0,0,0,2,36,6,32,3,0,0,0,0,0.8100
391,1,0,0,0,2,36,0,40,1,0,0,0,0,0.8100
391,1,0,0,0,2,36,1,40,1,0,0,0,0,0.8100
391,1,0,0,0,2,36,2,40,1,0,0,0,0,0.8100
391,1,0,0,0,2,36,3,40,1,0,0,0,0,0.8100
391,1,0,0,0,2,36,4,40,1,0,0,0,0,0.8100
391,1,0,0,0,2,36,5,40,1,0,0,0,0,0.8100
391,1,0,0,0,2,36,6,40,1,0,0,0,0,0.8100
391,1,0,0,0,2,36,0,31,2,0,0,0,0,0.8100
391,1,0,0,0,2,36,1,31,2,0,0,0,0,0.8100
391,1,0,0,0,2,36,2,31,2,0,0,0,0,0.8100
391,1,0,0,0,2,36,3,31,2,0,0,0,0,0.8100
391,1,0,0,0,2,36,4,31,2,0,0,0,0,0.8100
391,1,0,0,0,2,36,5,31,2,0,0,0,0,0.8100
391,1,0,0,0,2,36,6,31,2,0,0,0,0,0.8100
391,1,0,0,0,2,36,0,28,9,1,0,1,0,0.8100
391,1,0,0,0,2,36,1,28,9,1,0,1,0,0.8100
391,1,0,0,0,2,36,2,28,9,1,0,1,0,0.8100
391,1,0,0,0,2,36,3,28,9,1,0,1,0,0.8100
391,1,0,0,0,2,36,4,28,9,1,0,1,0,0.8100
391,1,0,0,0,2,36,5,28,9,1,0,1,0,0.8100
391,1,0,0,0,2,36,6,28,9,1,0,1,0,0.8100
391,1,0,0,0,2,36,0,33,4,0,0,0,0,0.8100
391,1,0,0,0,2,36,1,33,4,0,0,0,0,0.8100
391,1,0,0,0,2,36,2,33,4,0,0,0,0,0.8100
391,1,0,0,0,2,36,3,33,4,0,0,0,0,0.8100
391,1,0,0,0,2,36,4,33,4,0,0,0,0,0.8100
391,1,0,0,0,2,36,5,33,4,0,0,0,0,0.8100
391,1,0,0,0,2,36,6,33,4,0,0,0,0,0.8100
391,1,0,0,0,2,36,0,30,7,1,0,0,0,0.8100
391,1,0,0,0,2,36,1,30,7,1,0,0,0,0.8100
391,1,0,0,0,2,36,2,30,7,1,0,0,0,0.8100
391,1,0,0,0,2,36,3,30,7,1,0,0,0,0.8100
391,1,0,0,0,2,36,4,30,7,1,0,0,0,0.8100
391,1,0,0,0,2,36,5,30,7,1,0,0,0,0.8100
391,1,0,0,0,2,36,6,30,7,1,0,0,0,0.8100
391,1,0,0,0,2,36,0,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,1,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,2,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,3,42,5,0,1,0,0,0.8100
391,1,0,0,0,2,36,4,42,5,0,1,0,0,0.8100
